IndividualID,Date,Experiment1,Experiment2,Experiment3,Phase,Phase2,DPI,Sex,Weight_with_bag,BdLoad_1_Capture,BdLoad,BsalLoad,Shedding_coded,Shedding,Crickets,Other,Death,Death_revised,Death_censor,Complete_Experiment1,DiedExp1,BdExposed
GP2,9/16/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,52,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP21,9/16/16,Bsal_BdLater,ALKL1,ALKL1,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP5,9/16/16,Bd_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,24,NA,NA,85.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP22,9/16/16,Bd_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP6,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP11,9/16/16,Bd_Bsal,JEL423,JEL423,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP30,9/16/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,24,NA,NA,6.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS3,9/16/16,Bd_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,24,NA,NA,0,51.1333323,0,notvisible,NA,NA,very_slow,NA,,0,No,NA,no
GP8,9/16/16,Bd_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,9/16/16,Bd_Bsal,JEL648,JEL648,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS8,9/16/16,Bsal_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP36,9/16/16,Bd_BsalLater,JEL648,JEL648,4_Experiment2,4_Experiment2,24,NA,NA,15.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP6,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP28,9/16/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,24,NA,NA,86.2,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS9,9/16/16,Bd_Bsal,ALKL1,ALKL1,4_Experiment2,4_Experiment2,24,NA,NA,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,9/16/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,24,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP35,9/16/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,53,NA,NA,12.97797083,0,12340,notvisible,NA,NA,"dark_skin_under_chin_and_around_eye,_hands,_tail",euthanized_9/16/16,,1,completed_coinfectionexp1,DiedExp1,yes
GP27,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,1.81,20.53,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP25,9/19/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.04,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP6,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,1.92,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP40,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.81,12.24,0,1.65693,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP20,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.15,3.91,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP41,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,NA,30.3,0,43009.43222,yes,shedding_lots,yes,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP1,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,2.1,2.76,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS15,9/19/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.1,2763.1,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP6,8/10/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,16,NA,NA,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP19,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,1.63,0,0,0,yes,shedding_dark_skin,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP14,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.22,18.71,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.64,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS1,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,2.3,196.63,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP4,9/19/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.1,12.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP6,8/15/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,21,NA,1.87,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP9,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.1,0,0,75770.44246,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS12,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.24,27.8,0,142.42437,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP16,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.42,13.5,0,128.75202,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS2,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,2.05,168.62,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,9/19/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.35,75.1,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP34,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,1.65,6.8,0,4535.66658,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS17,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,2.12,2071.6,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS13,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.63,293.45,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP39,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.97,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS4,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,3.17,0,0,0,yes,shedding_lots,NA,very_big_due_to_*parasites,NA,,0,No,NA,no
GP6,8/23/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,29,NA,1.88,67.60672214,0,0,yes,dark_fingertips,NA,NA,NA,dead,0,No,NA,yes
FS10,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,2.25,379.04,0,1749.83327,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP32,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,1.85,0,0,13348.41238,yes,shedding_pieces,NA,NA,NA,,0,No,NA,no
FS19,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.76,9147.3,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,2.18,184.1006118,17.676,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP6,8/26/16,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,3,NA,NA,67.60672214,527.8055341,0,yes,dark_fingertips,NA,NA,NA,dead,0,No,NA,yes
SD8,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,1.46,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD5,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.99,0,0,26938.1679,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP17,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.98,56.7,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP29,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,1.75,0,0,0,notvisible,skinny,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD10,9/19/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.18,5.91,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
FS11,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.02,2261.44,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP37,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,1.99,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD6,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.27,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD7,9/19/16,Bd_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,1.8,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP6,8/30/16,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,7,NA,1.77,67.60672214,0,0,yes,shedding_both_hands,NA,NA,NA,dead,0,No,NA,yes
GP12,9/19/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,55,NA,1.84,6.42,0,201068.8103,yes,lots_of_shedding/dark_skin,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP15,9/19/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.42,23.2,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD9,9/19/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,55,NA,2.46,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP3,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,2.16,9.6,0,0,yes,dark_hands,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,2.39,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,1.93,0,0,0,yes,dark_fingertips,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP23,9/19/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,55,NA,2.28,7.4,38.57644509,0,yes,shedding_dark_skin,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,9/19/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,55,NA,2.57,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP28,9/19/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,27,NA,1.64,86.2,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,9/19/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,27,NA,1.66,0,51.81416862,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS8,9/19/16,Bsal_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,27,NA,2.08,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP30,9/19/16,Bd_ONLY,JEL423,JEL423,4_Experiment2,4_Experiment2,27,NA,1.82,6.5,0,0,yes,dark_hands,NA,NA,NA,,0,No,NA,yes
GP11,9/19/16,Bd_Bsal,JEL423,JEL423,4_Experiment2,4_Experiment2,27,NA,2.38,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP36,9/19/16,Bd_BsalLater,JEL648,JEL648,4_Experiment2,4_Experiment2,27,NA,2.11,15.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP8,9/19/16,Bd_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,27,NA,2.03,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,9/19/16,Bd_Bsal,JEL648,JEL648,4_Experiment2,4_Experiment2,27,NA,1.51,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP5,9/19/16,Bd_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,27,NA,2.47,85.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP6,9/2/2016,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,10,NA,NA,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP6,9/5/2016,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,13,NA,1.67,67.60672214,0,0,yes,dark_hands/feet,NA,NA,NA,dead,0,No,NA,yes
FS3,9/19/16,Bd_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,27,NA,3.42,0,0,0,yes,lots_of_shedding,NA,lost_righting_reflex,Euthanized_9/19/2016,,0,No,NA,no
FS9,9/19/16,Bd_Bsal,ALKL1,ALKL1,4_Experiment2,4_Experiment2,27,NA,3.09,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP21,9/19/16,Bsal_BdLater,ALKL1,ALKL1,4_Experiment2,4_Experiment2,27,NA,2.01,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,9/19/16,Bd_ONLY,ALKL1,ALKL1,4_Experiment2,4_Experiment2,27,NA,2.01,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP2,9/23/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,59,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD2,9/23/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,59,NA,NA,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP23,9/23/16,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,59,NA,NA,7.4,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,9/23/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,59,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,9/23/16,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,59,NA,NA,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP36,9/23/16,Bd_BsalLater,JEL648,JEL648,5_BeforeExp3,4_Experiment2,31,NA,NA,15.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP21,9/23/16,Bsal_BdLater,ALKL1,ALKL1,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD4,9/23/16,Bd_Bsal,JEL648,JEL648,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP28,9/23/16,Bd_ONLY,JEL423,JEL423,5_BeforeExp3,4_Experiment2,31,NA,NA,86.2,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP6,9/9/2016,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,17,NA,NA,67.60672214,0,NA,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP5,9/23/16,Bd_ONLY,JEL648,JEL648,5_BeforeExp3,4_Experiment2,31,NA,NA,85.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP11,9/23/16,Bd_Bsal,JEL423,JEL423,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,9/23/16,Bd_ONLY,ALKL1,ALKL1,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP30,9/23/16,Bd_ONLY,JEL423,JEL423,5_BeforeExp3,4_Experiment2,31,NA,NA,6.5,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
SD1,9/23/16,Bd_ONLY,JEL423,JEL423,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS9,9/23/16,Bd_Bsal,ALKL1,ALKL1,5_BeforeExp3,4_Experiment2,31,NA,NA,130.8,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP8,9/23/16,Bd_ONLY,JEL648,JEL648,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP6,9/12/2016,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,20,NA,1.92,67.60672214,0,NA,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS8,9/23/16,Bsal_ONLY,JEL423,JEL423,5_BeforeExp3,4_Experiment2,31,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
GP41,9/21/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,59,NA,NA,30.3,0,2817,notvisible,NA,NA,NA,found_dead_9/21/2016,,1,completed_coinfectionexp1,DiedExp1,yes
GP19,9/21/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,59,NA,NA,0,0,1489.6,notvisible,NA,NA,NA,found_dead_9/21/2016,,1,completed_coinfectionexp1,DiedExp1,no
GP16,9/26/16,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,64,NA,2.31,13.5,0,9.0803,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP40,9/26/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,64,NA,1.76,12.24,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP12,9/26/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,64,NA,2.03,6.42,0,100.93,yes,yes,NA,"dark_skin,_dying,_shedding",Euthanized_9/26/2016,,1,completed_coinfectionexp1,DiedExp1,yes
GP6,9/16/16,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,24,NA,NA,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP6,9/19/16,Bsal_ONLY,JEL648,JEL648,4_Experiment2,4_Experiment2,27,NA,1.71,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
SD5,9/26/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,64,NA,2.03,0,0,126.83,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP32,9/26/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,64,NA,1.97,0,0,66.572,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP9,9/26/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,64,NA,2.3,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS10,9/26/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,64,NA,2.11,379.04,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP6,9/23/16,Bsal_ONLY,JEL648,JEL648,5_BeforeExp3,4_Experiment2,31,NA,NA,67.60672214,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP34,9/26/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,64,NA,1.78,6.8,0,19.52,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS12,9/26/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,64,NA,2.36,27.8,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP6,10/14/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,4,NA,1.8,67.60672214,7481.814045,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP6,10/17/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,7,NA,1.66,67.60672214,23.68371335,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS17,9/29/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,67,NA,NA,2071.6,0,0,notvisible,NA,NA,NA,Euthanized_9/29/16,,0,No,NA,yes
GP37,9/29/16,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,67,NA,NA,0,0,0,notvisible,NA,NA,NA,Euthanized_9/29/16,,0,No,NA,no
GP6,10/24/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,14,NA,1.78,67.60672214,0,2.01399715,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP32,9/29/16,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,67,NA,NA,0,0,357.06,notvisible,NA,NA,NA,Euthanized_9/29/16,,0,No,NA,no
GP6,10/28/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,18,NA,1.86,67.60672214,0,1.261915645,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP6,10/31/16,Bsal_ONLY,JEL648,JEL648,6_Experiment3,6_Experiment3,21,NA,1.71,67.60672214,0,571.6308488,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS4,10/3/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,71,NA,3.33,0,0,0,yes,yes,yes,"no_righting_ability,_shed_pieces,_crickets",Euthanized_10/03/2016,,0,No,NA,no
GP3,10/3/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,71,NA,2.31,9.6,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP27,10/3/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,71,NA,1.72,20.53,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP7,10/3/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,71,NA,2.73,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP24,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,1.76,184.1006118,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS2,10/3/2016,CONTROL_negative,control,CONTROL_negative,3_Experiment1,3_Experiment1,71,NA,1.99,168.62,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP2,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2.15,0,74.571,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS1,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2.18,196.63,202,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP23,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2.13,7.4,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2.09,184.1006118,2929.5,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP1,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2,2.76,73.1,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,10/3/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,71,NA,2.4,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP34,10/3/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,71,NA,1.86,6.8,0,503.97,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS10,10/3/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,71,NA,1.96,379.04,0,270.53,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
SD5,10/3/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,71,NA,2.12,0,0,3674.8,notvisible,NA,NA,"dark_hands,_shed_bits",NA,,0,completed_coinfectionexp1,DiedExp1,no
GP16,10/3/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,71,NA,2.28,13.5,0,191.26,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS12,10/3/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,71,NA,2.27,27.8,0,67.038,yes,shedding_pieces,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
